"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"SLF","Sun Life Financial Inc.","39.15","23352418012.95","n/a","n/a","Finance","Life Insurance","https://www.nasdaq.com/symbol/slf",
"STI","SunTrust Banks, Inc.","61.24","27144941589.12","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/sti",
"SYF","Synchrony Financial","32.58","23127314711.4","n/a","2014","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/syf",
"SNV","Synovus Financial Corp.","35.07","5581241066.73","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/snv",
"GJT","Synthetic Fixed-Income Securities, Inc.","20.2","0","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/gjt",
"GJV","Synthetic Fixed-Income Securities, Inc.","26","0","n/a","n/a","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/gjv",
"TCF","TCF Financial Corporation","21.23","3481018221.12","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/tcf",
"TRC","Tejon Ranch Co","17.65","459341391.2","n/a","n/a","Finance","Real Estate","https://www.nasdaq.com/symbol/trc",
"TRNO","Terreno Realty Corporation","42","2612235234","n/a","2010","Finance","Real Estate","https://www.nasdaq.com/symbol/trno",
"BX","The Blackstone Group L.P.","35.4","42362470867.2","n/a","2007","Finance","Investment Managers","https://www.nasdaq.com/symbol/bx",
"SCHW","The Charles Schwab Corporation","44.13","58879175686.71","n/a","n/a","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/schw",
"THG","The Hanover Insurance Group, Inc.","114.79","4670775369.39","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/thg",
"THGA","The Hanover Insurance Group, Inc.","26.09","0","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/thga",
"TRV","The Travelers Companies, Inc.","138.02","36353230512.68","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/trv",
"TPRE","Third Point Reinsurance Ltd.","10.71","1009877108.94","n/a","2013","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/tpre",
"TMK","Torchmark Corporation","84.16","9283969684.48","n/a","n/a","Finance","Life Insurance","https://www.nasdaq.com/symbol/tmk",
"TD","Toronto Dominion Bank (The)","55.53","101477453611.05","n/a","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/td",
"TPGH","TPG Pace Holdings Corp.","10.21","574312500","n/a","2017","Finance","Business Services","https://www.nasdaq.com/symbol/tpgh",
"TRU","TransUnion","68.16","12764215575.36","n/a","2015","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/tru",
"GTS","Triple-S Management Corporation","22.89","507703953.96","n/a","2007","Finance","Accident &Health Insurance","https://www.nasdaq.com/symbol/gts",
"USB","U.S. Bancorp","49.07","78524729543.12","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/usb",
"USB^A","U.S. Bancorp","794.69","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/usb^a",
"UBS","UBS AG","12.4","47834918180.8","n/a","2014","Finance","Major Banks","https://www.nasdaq.com/symbol/ubs",
"UVE","UNIVERSAL INSURANCE HOLDINGS INC","31.99","1116520706.21","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/uve",
"UNM","Unum Group","34.75","7458243422.5","n/a","n/a","Finance","Accident &Health Insurance","https://www.nasdaq.com/symbol/unm",
"UNMA","Unum Group","26.11","0","n/a","2018","Finance","Accident &Health Insurance","https://www.nasdaq.com/symbol/unma",
"UE","Urban Edge Properties","19.06","2289099672.08","n/a","2015","Finance","Real Estate","https://www.nasdaq.com/symbol/ue",
"VOYA","Voya Financial, Inc.","51.21","7473392648.37","n/a","2013","Finance","Life Insurance","https://www.nasdaq.com/symbol/voya",
"WRB","W.R. Berkley Corporation","84.82","10349195333.22","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/wrb",
"WDR","Waddell & Reed Financial, Inc.","17.78","1353536175.32","n/a","1998","Finance","Investment Bankers/Brokers/Service","https://www.nasdaq.com/symbol/wdr",
"WD","Walker & Dunlop, Inc.","51.32","1572779303.76","n/a","2010","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/wd",
"WBS","Webster Financial Corporation","52.68","4860532421.76","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wbs",
"WEI","Weidai Ltd.","11.42","804506761.34","n/a","2018","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/wei",
"WFC","Wells Fargo & Company","48.81","221692668334.2","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/wfc",
"WAL","Western Alliance Bancorporation","42.27","4450898018.58","n/a","2005","Finance","Major Banks","https://www.nasdaq.com/symbol/wal",
"WALA","Western Alliance Bancorporation","26.14","0","n/a","2016","Finance","Major Banks","https://www.nasdaq.com/symbol/wala",
"WBK","Westpac Banking Corporation","18.81","64496165445.36","n/a","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/wbk",
"WHG","Westwood Holdings Group Inc","35.93","324624028.86","n/a","n/a","Finance","Investment Managers","https://www.nasdaq.com/symbol/whg",
"WTM","White Mountains Insurance Group, Ltd.","925","2929878300","n/a","n/a","Finance","Property-Casualty Insurers","https://www.nasdaq.com/symbol/wtm",
"WF","Woori Bank","37.27","0","n/a","n/a","Finance","Commercial Banks","https://www.nasdaq.com/symbol/wf",
"XYF","X Financial","5.62","853156177.38","n/a","2018","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/xyf",
"YRD","Yirendai Ltd.","14.47","877919672.64","n/a","2015","Finance","Finance: Consumer Services","https://www.nasdaq.com/symbol/yrd",
"ZBK","Zions Bancorporation N.A.","29.6","0","n/a","n/a","Finance","Major Banks","https://www.nasdaq.com/symbol/zbk",
