"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"MRO","Marathon Oil Corporation","17.39","14233792542.01","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/mro",
"MPC","Marathon Petroleum Corporation","61.05","41065354844.25","n/a","n/a","Energy","Integrated oil Companies","https://www.nasdaq.com/symbol/mpc",
"MTDR","Matador Resources Company","19.6","2281211013.2","n/a","2012","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/mtdr",
"MTR","Mesa Royalty Trust","12.67","23611685.3","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/mtr",
"MPO","MIDSTATES PETROLEUM COMPANY, INC.","9.85","201076274.75","n/a","2016","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/mpo",
"MR","Montage Resources Corporation","15.06","530017408.14","n/a","2014","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/mr",
"MPLX","MPLX LP","33.23","26389898519.04","n/a","2012","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/mplx",
"MUR","Murphy Oil Corporation","29.63","5144377133.54","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/mur",
"MVO","MV Oil Trust","8.44","97060000","n/a","2007","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/mvo",
"NBR","Nabors Industries Ltd.","3.78","1356233665.5","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/nbr",
"NOV","National Oilwell Varco, Inc.","27.24","10444724345.04","n/a","n/a","Energy","Metal Fabrications","https://www.nasdaq.com/symbol/nov",
"NGS","Natural Gas Services Group, Inc.","17.67","233121087.48","n/a","2002","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/ngs",
"NRP","Natural Resource Partners LP","42.04","515460805.96","n/a","2002","Energy","Coal Mining","https://www.nasdaq.com/symbol/nrp",
"NR","Newpark Resources, Inc.","9.29","838653951.06","n/a","n/a","Energy","Metal Fabrications","https://www.nasdaq.com/symbol/nr",
"NGL","NGL ENERGY PARTNERS LP","14.07","1745154482.61","n/a","2011","Energy","Oil Refining/Marketing","https://www.nasdaq.com/symbol/ngl",
"NINE","Nine Energy Service, Inc.","24.18","728897250.12","n/a","2018","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/nine",
"NE","Noble Corporation","2.99","744957605.99","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/ne",
"NBL","Noble Energy Inc.","25.68","12418447083.84","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/nbl",
"NBLX","Noble Midstream Partners LP","37.35","1486099130.4","n/a","2016","Energy","Natural Gas Distribution","https://www.nasdaq.com/symbol/nblx",
"NOA","North American Construction Group Ltd.","11.84","298216223.04","n/a","2006","Energy","Oilfield Services/Equipment","https://www.nasdaq.com/symbol/noa",
"NRT","North European Oil Royality Trust","6.91","63506976.9","n/a","n/a","Energy","Oil & Gas Production","https://www.nasdaq.com/symbol/nrt",
